participant,list,serial_position,word,category,size,first_letter,word_length,color_r,color_g,color_b,pos_x,pos_y,list_group
1,1,8,TONGUE,BODY PARTS,small,T,6,36,102,203,6.021361538661257,76.06141817572944,early
1,1,9,IOWA,STATES,large,I,4,154,65,251,18.51521155607116,20.513020749664435,early
1,1,10,FLORIDA,STATES,large,F,7,62,216,181,40.14894898111512,69.60417825299594,early
1,1,11,KANSAS,STATES,large,K,6,84,34,82,3.88341871239121,10.709012785030753,early
1,1,12,MICHIGAN,STATES,large,M,8,17,167,207,13.92133981322113,58.85490078239761,early
1,1,13,LEMON,FRUITS,small,L,5,9,23,248,70.06291428341814,12.458731445862172,early
1,1,14,POMEGRANATE,FRUITS,small,P,11,153,71,84,52.668794999858534,58.623723841962175,early
1,1,15,CLEMENTINE,FRUITS,small,C,10,238,253,5,18.12881513832334,13.510522061107702,early
1,1,16,PEAR,FRUITS,small,P,4,189,2,115,76.35576376428365,53.4263070429309,early
1,2,1,ZEBRA,MAMMALS,large,Z,5,203,118,138,70.48674974969131,55.43318258247766,early
1,2,2,ELEPHANT,MAMMALS,large,E,8,164,253,131,29.41782671384371,2.8838168232113395,early
1,2,3,LION,MAMMALS,large,L,4,80,104,46,18.63951842419368,12.24656795324409,early
1,2,4,PIG,MAMMALS,large,P,3,94,56,134,6.662871266853868,36.56122491500126,early
1,2,5,YAMS,VEGETABLES,small,Y,4,201,241,109,57.76440954533988,39.48899839720814,early
1,2,6,CARROT,VEGETABLES,small,C,6,139,65,7,33.75567942904732,72.30490693610766,early
1,2,7,LETTUCE,VEGETABLES,small,L,7,246,7,241,19.799789783837706,15.2376450938133,early
1,2,8,CELERY,VEGETABLES,small,C,6,245,37,220,40.652970505963474,45.112958387816285,early
1,2,9,ETHIOPIA,COUNTRIES,large,E,8,214,23,226,60.26619425140362,37.62383073740152,early
1,2,10,ITALY,COUNTRIES,large,I,5,192,84,252,84.9050824164085,34.06324467614261,early
1,2,11,POLAND,COUNTRIES,large,P,6,236,173,71,17.20062212816461,69.68668175751256,early
1,2,12,AUSTRALIA,COUNTRIES,large,A,9,179,241,2,22.918369244412904,61.6449586920698,early
1,2,13,VIOLA,INSTRUMENTS,large,V,5,18,7,98,28.068321640835265,79.55294991454495,early
1,2,14,MARACAS,INSTRUMENTS,small,M,7,46,183,192,80.26104265432397,65.79753893710033,early
1,2,15,BASS,INSTRUMENTS,large,B,4,136,104,207,59.51138236220492,72.71928192250348,early
1,2,16,TROMBONE,INSTRUMENTS,large,T,8,33,120,178,47.71865868338128,68.86551853000843,early
1,3,1,TORONTO,CITIES,large,T,7,81,85,148,4.517793133534413,43.47939590239368,early
1,3,2,BOMBAY,CITIES,large,B,6,77,187,152,40.864117103183204,68.83646279204059,early
1,3,3,MIAMI,CITIES,large,M,5,210,202,194,17.78017789198201,83.39490664993716,early
1,3,4,STOCKHOLM,CITIES,large,S,9,34,94,51,55.45031627758809,20.073581807988468,early
1,3,5,GOAT,MAMMALS,large,G,4,40,52,12,63.81760852029419,49.645309511847735,early
1,3,6,PANTHER,MAMMALS,large,P,7,44,160,232,72.97607364014928,34.5375731824894,early
1,3,7,SHEEP,MAMMALS,large,S,5,160,12,141,73.66957607154639,16.435675834267933,early
1,3,8,WOLF,MAMMALS,large,W,4,82,16,149,38.9847564433091,58.06887463435051,early
1,3,9,SQUASH,VEGETABLES,small,S,6,169,179,159,46.38194678836632,5.755429077738938,early
1,3,10,OLIVE,VEGETABLES,small,O,5,209,142,185,51.22796404434112,16.96120766913677,early
1,3,11,AUBERGINE,VEGETABLES,small,A,9,118,114,152,50.891086212572034,28.49529060923048,early
1,3,12,ZUCCHINI,VEGETABLES,small,Z,8,116,23,141,29.075095523643157,45.16816934240095,early
1,3,13,SHOULDER,BODY PARTS,small,S,8,57,121,209,12.49665915259228,61.543938015461706,early
1,3,14,FOOT,BODY PARTS,small,F,4,89,136,108,19.86908343542466,9.920047501844078,early
1,3,15,KIDNEY,BODY PARTS,small,K,6,238,121,81,19.437290339743235,68.63185321683243,early
1,3,16,ELBOW,BODY PARTS,small,E,5,205,239,243,27.770637637446285,35.563413695838506,early
1,4,1,FERRET,MAMMALS,small,F,6,146,201,111,19.905776928053484,8.97349442413252,early
1,4,2,CAT,MAMMALS,large,C,3,36,71,60,39.58841958089826,57.98666245491706,early
1,4,3,SQUIRREL,MAMMALS,small,S,8,139,117,2,49.00767207548493,65.05982107053441,early
1,4,4,LEOPARD,MAMMALS,large,L,7,29,194,234,64.46087436984907,56.76227453312644,early
1,4,5,DRUM,INSTRUMENTS,large,D,4,136,241,54,54.202411306363665,87.93534110963121,early
1,4,6,PIANO,INSTRUMENTS,large,P,5,128,42,4,75.88191666474924,28.223793398390907,early
1,4,7,CLARINET,INSTRUMENTS,small,C,8,248,106,57,30.44413028142062,31.519492337365357,early
1,4,8,KAZOO,INSTRUMENTS,small,K,5,49,218,78,72.36555565809027,52.95375570830593,early
1,4,9,BOLTS,TOOLS,small,B,5,47,205,33,76.4279688677962,24.566536771460616,early
1,4,10,PROTRACTOR,TOOLS,small,P,10,114,240,64,27.194623866063935,35.46906811676653,early
1,4,11,SAW,TOOLS,small,S,3,97,229,160,31.750897102404775,29.209607949105802,early
1,4,12,CHISEL,TOOLS,small,C,6,17,142,247,77.32388568868699,18.87831836912564,early
1,4,13,SWITZERLAND,COUNTRIES,large,S,11,66,223,171,82.84277351357255,48.150106137209264,early
1,4,14,FRANCE,COUNTRIES,large,F,6,126,67,173,59.01077526579957,51.07003612028932,early
1,4,15,ENGLAND,COUNTRIES,large,E,7,162,28,135,79.85516338422185,45.49498843424361,early
1,4,16,JAPAN,COUNTRIES,large,J,5,142,240,132,23.845788750026205,40.55975047647768,early
1,5,1,CEDAR,TREES,large,C,5,97,100,81,66.00363359169344,30.458779757045022,early
1,5,2,TEAK,TREES,large,T,4,27,210,43,79.86682012316422,23.700100311412548,early
1,5,3,SYCAMORE,TREES,large,S,8,93,48,249,20.88009033310804,33.47897102296293,early
1,5,4,PALM,TREES,large,P,4,109,214,203,47.09632747846282,32.19810507993784,early
1,5,5,CHICAGO,CITIES,large,C,7,153,220,23,60.64846968589583,4.825147240762381,early
1,5,6,SYDNEY,CITIES,large,S,6,8,122,129,21.89326705421082,4.670153553052655,early
1,5,7,BERLIN,CITIES,large,B,6,137,5,0,33.874250416527694,74.32832188115205,early
1,5,8,RENO,CITIES,large,R,4,8,156,132,49.16372209943653,16.03799286436997,early
1,5,9,TROUSERS,CLOTHING,small,T,8,222,11,184,25.029191647321674,35.7073549519701,early
1,5,10,GLOVES,CLOTHING,small,G,6,182,102,79,40.092565838903205,65.24848019140099,early
1,5,11,SWEATER,CLOTHING,small,S,7,234,205,201,12.129149976918184,10.294656600702977,early
1,5,12,BRA,CLOTHING,small,B,3,236,45,235,29.432505605713487,45.04128334573813,early
1,5,13,MILLIPEDE,INSECTS,small,M,9,233,153,171,36.29211379347245,53.73349386231155,early
1,5,14,HORNET,INSECTS,small,H,6,122,107,135,54.106058914991785,23.64293588536398,early
1,5,15,MOSQUITO,INSECTS,small,M,8,74,197,254,24.510654262119694,31.421237107715772,early
1,5,16,MANTIS,INSECTS,small,M,6,253,126,222,29.65463567486242,7.544884477932212,early
1,6,1,VIOLIN,INSTRUMENTS,large,V,6,97,209,72,33.28298354009653,12.471084505512547,early
1,6,2,CELLO,INSTRUMENTS,large,C,5,64,26,98,7.216556824456627,8.456731068428537,early
1,6,3,TRIANGLE,INSTRUMENTS,small,T,8,80,89,172,34.03949356777284,47.731689680744395,early
1,6,4,SAXOPHONE,INSTRUMENTS,large,S,9,251,246,154,72.11201501057108,43.686575529491066,early
1,6,5,WIRE,TOOLS,small,W,4,169,45,227,22.624259676832512,60.00078089346757,early
1,6,6,HAMMER,TOOLS,small,H,6,191,243,254,4.467954707454701,56.6418116401786,early
1,6,7,SCREWS,TOOLS,small,S,6,200,141,46,33.33672224851329,7.0722762585729715,early
1,6,8,WEDGE,TOOLS,small,W,5,150,122,184,10.25424733368485,69.07075710375723,early
1,6,9,PLUM,FRUITS,small,P,4,118,40,143,30.74576601330835,53.56098606174355,early
1,6,10,RASPBERRY,FRUITS,small,R,9,129,162,41,44.235016149018634,19.85061611519296,early
1,6,11,FIG,FRUITS,small,F,3,26,106,189,37.909836494479904,21.531082750310183,early
1,6,12,HONEYDEW,FRUITS,small,H,8,61,167,117,57.58461906890646,29.54276277237696,early
1,6,13,MAPLE,TREES,large,M,5,126,147,157,42.08755695713255,55.31749424374691,early
1,6,14,ELM,TREES,large,E,3,71,94,167,13.928427551499384,24.0439313073591,early
1,6,15,PINE,TREES,large,P,4,138,15,149,17.074189628829316,81.33889611080676,early
1,6,16,HICKORY,TREES,large,H,7,72,253,52,13.709546726313803,23.027775510774525,early
1,7,1,WISCONSIN,STATES,large,W,9,192,23,179,68.7067311114647,65.55532231391273,early
1,7,2,VERMONT,STATES,large,V,7,227,76,194,20.156205867574325,49.64548842110354,early
1,7,3,CALIFORNIA,STATES,large,C,10,224,132,198,61.27242954558858,57.95511244811882,early
1,7,4,HAWAII,STATES,large,H,6,69,69,215,13.39684792646841,77.88763265348707,early
1,7,5,PHILADELPHIA,CITIES,large,P,12,46,48,29,35.67283537716434,26.279062247025422,early
1,7,6,TOKYO,CITIES,large,T,5,1,20,36,80.64498764878591,28.155440487611852,early
1,7,7,VANCOUVER,CITIES,large,V,9,38,220,32,50.2345832682771,71.33186857166974,early
1,7,8,JERUSALEM,CITIES,large,J,9,9,52,148,1.152177490967482,26.23001115934673,early
1,7,9,RULER,TOOLS,small,R,5,30,82,82,0.0904201482127387,14.615337128950003,early
1,7,10,NUTS,TOOLS,small,N,4,227,141,224,21.164202904975042,3.132358571142287,early
1,7,11,WASHER,TOOLS,small,W,6,0,143,210,81.84069839347764,56.916153633536894,early
1,7,12,GLUE,TOOLS,small,G,4,123,86,59,57.70144231726629,61.26549136474683,early
1,7,13,MANGO,FRUITS,small,M,5,110,160,149,20.366167377557318,68.51101591288129,early
1,7,14,NECTARINE,FRUITS,small,N,9,34,121,179,79.51486782130253,1.3910795887436718,early
1,7,15,KUMQUAT,FRUITS,small,K,7,28,175,59,61.87149748929915,59.84158826424709,early
1,7,16,BANANA,FRUITS,small,B,6,154,97,159,79.80930719406676,40.14777704567989,early
1,8,1,MONTREAL,CITIES,large,M,8,199,65,139,13.397370609348389,75.60261931220138,late
1,8,2,MUG,KITCHEN-RELATED,small,M,3,158,15,89,62.61188792110644,47.985390843063534,late
1,8,3,TUBA,INSTRUMENTS,large,T,4,19,57,19,12.167719075824728,28.82266718472264,late
1,8,4,PARIS,CITIES,large,P,5,13,129,204,58.03558594527995,35.47170914145416,late
1,8,5,STOMACH,BODY PARTS,small,S,7,24,140,186,31.240773944720825,43.117781248589395,late
1,8,6,ROME,CITIES,large,R,4,28,23,59,1.0784185410685088,12.673113797006078,late
1,8,7,OVEN,KITCHEN-RELATED,large,O,4,63,212,178,33.228749732207426,57.36738815438272,late
1,8,8,TRUMPET,INSTRUMENTS,large,T,7,164,56,50,25.64434775873573,42.650059390724934,late
1,8,9,PICCOLO,INSTRUMENTS,small,P,7,166,207,172,67.39657763502419,34.64592725938939,late
1,8,10,BROILER,KITCHEN-RELATED,large,B,7,14,125,171,54.00210274620596,40.50733370925492,late
1,8,11,TAMBOURINE,INSTRUMENTS,small,T,10,88,52,169,82.76789887675615,29.10312042483849,late
1,8,12,DALLAS,CITIES,large,D,6,211,197,50,13.941741954479664,63.38461494317887,late
1,8,13,THERMOMETER,KITCHEN-RELATED,small,T,11,29,53,156,77.12651998781212,64.4262839513255,late
1,8,14,ARMS,BODY PARTS,large,A,4,213,191,142,35.25199663626151,55.866565228881825,late
1,8,15,HIP,BODY PARTS,small,H,3,59,200,155,25.482311920038907,55.96091989465568,late
1,8,16,PELVIS,BODY PARTS,large,P,6,152,43,190,59.37471670482392,5.3533828412739695,late
1,9,1,SAUCER,KITCHEN-RELATED,small,S,6,164,225,46,30.93986713227699,23.296834269640733,late
1,9,2,DAHLIA,FLOWERS,small,D,6,7,180,123,20.962399698219222,66.31226899516999,late
1,9,3,BROCCOLI,VEGETABLES,small,B,8,126,209,90,6.3870477011729365,16.441785430343316,late
1,9,4,GRIDDLE,KITCHEN-RELATED,small,G,7,66,121,138,22.147836599846574,68.37158574762157,late
1,9,5,CARPET,BUILDING RELATED,large,C,6,58,121,11,69.1328937220455,69.59087035579677,late
1,9,6,AZALEA,FLOWERS,small,A,6,7,157,120,39.10635148529776,3.5453248149231382,late
1,9,7,ONION,VEGETABLES,small,O,5,103,66,75,48.834577384092285,5.302153287175788,late
1,9,8,LOG,FLOWERS,small,L,3,139,99,111,41.978656379823754,24.872463902326547,late
1,9,9,STRAINER,KITCHEN-RELATED,small,S,8,154,56,106,67.7558281449664,39.56278320955849,late
1,9,10,BUTTERCUP,FLOWERS,small,B,9,147,115,46,48.13570901219404,17.565963500324663,late
1,9,11,PICKLE,VEGETABLES,small,P,6,163,213,53,8.460584701478009,3.187531082080773,late
1,9,12,FLOOR,BUILDING RELATED,large,F,5,58,172,219,40.368381881295136,11.364030441640052,late
1,9,13,ELEVATOR,BUILDING RELATED,large,E,8,170,54,127,2.7327176340205273,51.82384682227592,late
1,9,14,DISH,KITCHEN-RELATED,small,D,4,1,47,199,62.00374768026983,39.954309971150266,late
1,9,15,CAULIFLOWER,VEGETABLES,small,C,11,218,117,86,3.170808130242352,12.922846290221598,late
1,9,16,FOUNDATION,BUILDING RELATED,large,F,10,45,79,209,6.664216576370373,41.7387567067199,late
1,10,1,REFRIGERATOR,KITCHEN-RELATED,large,R,12,67,146,61,70.01088028933702,39.31759569585961,late
1,10,2,KIWI,FRUITS,small,K,4,243,75,51,23.75744545220415,7.987399544847582,late
1,10,3,TANGELO,FRUITS,small,T,7,178,83,10,27.193992543747925,51.42402407665538,late
1,10,4,GUAVA,FRUITS,small,G,5,58,78,178,13.23564562817283,27.083319022972315,late
1,10,5,GIRAFFE,MAMMALS,large,G,7,226,201,19,61.79032240201239,61.60342628826957,late
1,10,6,WINDOW,BUILDING RELATED,large,W,6,65,199,128,22.438231910511266,58.80809268529084,late
1,10,7,DOOR,BUILDING RELATED,large,D,4,16,118,91,11.085713576418415,78.54236894390091,late
1,10,8,CORRIDOR,BUILDING RELATED,large,C,8,40,250,219,69.52489237416243,46.78205735774569,late
1,10,9,COW,MAMMALS,large,C,3,187,97,208,81.64146834281829,21.571834233124033,late
1,10,10,GLASS,KITCHEN-RELATED,small,G,5,155,139,7,49.08589879755225,61.08441143559058,late
1,10,11,HALL,BUILDING RELATED,large,H,4,99,229,4,65.21130413747973,39.94499508537951,late
1,10,12,STRAWBERRY,FRUITS,small,S,10,120,93,243,5.800673383807226,35.905297145144324,late
1,10,13,POT,KITCHEN-RELATED,large,P,3,4,13,197,12.546539253895993,31.30178418158924,late
1,10,14,MOUSE,MAMMALS,small,M,5,98,109,135,26.477829034941415,36.56237697445947,late
1,10,15,SPATULA,KITCHEN-RELATED,small,S,7,228,81,240,0.8165022545959377,19.19255730033361,late
1,10,16,HORSE,MAMMALS,large,H,5,179,175,241,39.01379310712898,16.002139440308497,late
1,11,1,MIXER,KITCHEN-RELATED,large,M,5,49,88,86,51.91419404114798,33.9701183307466,late
1,11,2,UKULELE,INSTRUMENTS,small,U,7,241,80,7,62.846125898069396,30.24161778323669,late
1,11,3,EVERGREEN,TREES,large,E,9,114,191,180,18.655214879224417,45.28373349391869,late
1,11,4,SPRUCE,TREES,large,S,6,91,53,91,40.591135446517136,80.97562520142048,late
1,11,5,OAK,TREES,large,O,3,85,69,29,12.581080371063617,10.851915835800359,late
1,11,6,ROBE,CLOTHING,small,R,4,78,251,217,42.35931411837192,42.99684893944211,late
1,11,7,COLANDER,KITCHEN-RELATED,small,C,8,222,72,1,39.91709254063152,30.89434058412402,late
1,11,8,BLENDER,KITCHEN-RELATED,large,B,7,138,248,78,35.74385141960433,55.64933316084119,late
1,11,9,BANJO,INSTRUMENTS,large,B,5,196,43,132,15.202636572658898,75.86812046528027,late
1,11,10,SHIRT,CLOTHING,small,S,5,155,209,122,17.145481252246366,31.754916437420537,late
1,11,11,HARMONICA,INSTRUMENTS,small,H,9,145,68,221,70.46477914392777,22.171014253198337,late
1,11,12,JUMPER,CLOTHING,small,J,6,37,135,79,82.17717811379084,31.52974273534985,late
1,11,13,CUP,KITCHEN-RELATED,small,C,3,127,192,55,47.83146295849973,55.025393376225175,late
1,11,14,BELT,CLOTHING,small,B,4,119,41,108,27.023434436452337,10.470499634474479,late
1,11,15,COTTONWOOD,TREES,large,C,10,147,176,201,27.43740149821675,35.802566450906006,late
1,11,16,MARIMBA,INSTRUMENTS,large,M,7,235,63,212,16.179968473551487,76.95782020304512,late
1,12,1,LARVA,INSECTS,small,L,5,60,69,215,10.644675063339468,0.642222892718417,late
1,12,2,XYLOPHONE,INSTRUMENTS,large,X,9,51,109,140,60.994055369050294,7.838360578766042,late
1,12,3,MONARCH,INSECTS,small,M,7,95,74,218,31.32422377306761,58.138591163104444,late
1,12,4,ANKLE,BODY PARTS,small,A,5,137,111,229,29.79541353670691,9.050164878741992,late
1,12,5,POPLAR,TREES,large,P,6,179,119,53,34.02203310691416,38.76157435515105,late
1,12,6,GUITAR,INSTRUMENTS,large,G,6,40,192,215,43.154442967443934,69.65084010077872,late
1,12,7,WILLOW,TREES,large,W,6,82,164,226,10.791100478506342,5.528754298802921,late
1,12,8,EUCALYPTUS,TREES,large,E,10,161,191,129,71.5979888730371,24.54203687053324,late
1,12,9,SCORPION,INSECTS,small,S,8,7,247,47,21.41566819938539,53.29729984373372,late
1,12,10,BONGOS,INSTRUMENTS,large,B,6,94,195,249,80.59786195561695,62.40747483664919,late
1,12,11,LIP,BODY PARTS,small,L,3,167,49,236,74.55511612869485,10.946959510257274,late
1,12,12,HAND,BODY PARTS,small,H,4,233,7,6,3.5328354640260273,14.101591917277533,late
1,12,13,WORM,INSECTS,small,W,4,149,190,181,64.94530429965421,73.3420793313106,late
1,12,14,ACCORDION,INSTRUMENTS,large,A,9,185,42,186,29.287037443272066,66.78745805510667,late
1,12,15,FINGER,BODY PARTS,small,F,6,135,105,104,11.50739818244076,56.6851147076835,late
1,12,16,ASH,TREES,large,A,3,2,184,61,63.09788839720693,38.638804921687345,late
1,13,1,RHINOCEROS,MAMMALS,large,R,10,80,238,55,51.76572459570058,30.08332138399691,late
1,13,2,BEETLE,INSECTS,small,B,6,187,76,137,46.64927185800892,31.855723404278688,late
1,13,3,RABBIT,MAMMALS,small,R,6,160,124,127,31.136634327084952,47.08749119098079,late
1,13,4,WASP,INSECTS,small,W,4,58,5,171,55.060260632390055,34.99631551752012,late
1,13,5,PUMPKIN,VEGETABLES,large,P,7,104,11,103,60.90836498463947,7.517770059714996,late
1,13,6,RUTABAGA,VEGETABLES,small,R,8,178,114,92,22.108719340015558,17.106391292249427,late
1,13,7,TERMITE,INSECTS,small,T,7,85,157,222,8.04721249755904,36.122693854098046,late
1,13,8,PENNSYLVANIA,STATES,large,P,12,141,50,134,80.66691972375065,36.487858351457874,late
1,13,9,TEXAS,STATES,large,T,5,213,81,159,10.914465016798605,44.3439126538733,late
1,13,10,OHIO,STATES,large,O,4,219,53,180,2.169639324670578,60.09077145936287,late
1,13,11,GINGER,VEGETABLES,small,G,6,62,209,68,15.124745043523006,76.38167807840232,late
1,13,12,FOX,MAMMALS,large,F,3,139,147,102,73.40501919989032,82.20902252659145,late
1,13,13,LLAMA,MAMMALS,large,L,5,235,118,135,71.0036873246001,3.9010724622977646,late
1,13,14,CHRYSALIS,INSECTS,small,C,9,116,51,18,63.39592487824284,66.62668613369408,late
1,13,15,OKRA,VEGETABLES,small,O,4,19,71,161,77.40391803178281,63.1828046948398,late
1,13,16,ALASKA,STATES,large,A,6,67,83,30,12.41763907646897,72.15318011155253,late
1,14,1,SPINACH,VEGETABLES,small,S,7,95,158,103,43.92813577773117,34.546804274956756,late
1,14,2,FURNACE,BUILDING RELATED,large,F,7,232,200,111,42.736870625759046,57.12018928889969,late
1,14,3,CAMISOLE,CLOTHING,small,C,8,162,111,244,32.80413702166158,33.48831670513958,late
1,14,4,IRAN,COUNTRIES,large,I,4,158,23,107,29.284528571823383,9.65495889809569,late
1,14,5,LOBBY,BUILDING RELATED,large,L,5,187,73,227,25.525565599077982,76.2531141219231,late
1,14,6,JACKET,CLOTHING,small,J,6,88,94,195,53.91801132434596,27.944566556334088,late
1,14,7,ARTICHOKE,VEGETABLES,small,A,9,132,254,246,57.79332448346077,2.0535269094116133,late
1,14,8,POTATO,VEGETABLES,small,P,6,133,45,175,25.366658088675543,32.858683067261346,late
1,14,9,CLOSET,BUILDING RELATED,large,C,6,140,132,63,70.46526703493606,62.40660474514538,late
1,14,10,GERMANY,COUNTRIES,large,G,7,137,114,243,16.448509696781496,27.713535933933535,late
1,14,11,EGYPT,COUNTRIES,large,E,5,79,102,22,45.20580748962119,30.532507719014365,late
1,14,12,CUBA,COUNTRIES,large,C,4,127,149,39,84.06795053796631,33.9993975649878,late
1,14,13,CHIMNEY,BUILDING RELATED,large,C,7,184,102,216,11.408634504604041,22.93105311037904,late
1,14,14,SUIT,CLOTHING,small,S,4,233,240,98,80.21719588670257,47.535644558827556,late
1,14,15,BLOUSE,CLOTHING,small,B,6,11,225,109,69.91946854667242,11.184433992961456,late
1,14,16,GARLIC,VEGETABLES,small,G,6,93,53,130,82.96375201345235,55.21652454373398,late
1,15,1,KNUCKLE,BODY PARTS,small,K,7,117,244,99,38.91327539619679,64.33069542904731,late
1,15,2,KITCHEN,BUILDING RELATED,large,K,7,119,118,77,23.701406275279602,12.106915003319052,late
1,15,3,FACE,BODY PARTS,small,F,4,189,210,88,70.29268652547164,2.1915386757388795,late
1,15,4,DOG,MAMMALS,large,D,3,253,102,182,44.20999768422447,81.52266274628349,late
1,15,5,DONKEY,MAMMALS,large,D,6,181,105,75,36.48507852578896,12.089572439083856,late
1,15,6,CARNATION,FLOWERS,small,C,9,0,11,227,38.01292933271247,8.486723540312152,late
1,15,7,BARN,BUILDING RELATED,large,B,4,153,205,250,20.29467302004267,80.62905647246195,late
1,15,8,PETUNIA,FLOWERS,small,P,7,50,234,153,10.221681525770771,0.8225154197934268,late
1,15,9,ALCOVE,BUILDING RELATED,large,A,6,179,247,59,21.462111212364665,4.522804162174092,late
1,15,10,TIGER,MAMMALS,large,T,5,235,31,80,54.04922206062828,67.19969059977673,late
1,15,11,EAR,BODY PARTS,small,E,3,161,3,116,45.41199884345984,46.02699029548187,late
1,15,12,ROSE,FLOWERS,small,R,4,250,26,206,72.22605021260465,63.67050017872437,late
1,15,13,GAZEBO,BUILDING RELATED,large,G,6,90,18,110,73.4615700094031,32.771445991413266,late
1,15,14,HEART,BODY PARTS,small,H,5,127,33,115,26.43284977273871,20.97347668177536,late
1,15,15,HIPPOPOTAMUS,MAMMALS,large,H,12,169,209,155,21.93487657871763,60.38608588100111,late
1,15,16,TULIP,FLOWERS,small,T,5,142,4,80,57.37003124067483,19.409704221383393,late
2,0,1,PIG,MAMMALS,large,P,3,118,212,169,80.66153456443116,30.6396901591387,early
2,0,2,ZEBRA,MAMMALS,large,Z,5,219,71,24,47.69158184716859,15.109009699622893,early
2,0,3,LION,MAMMALS,large,L,4,23,149,3,60.27145871229516,47.550703745707075,early
2,0,4,ELEPHANT,MAMMALS,large,E,8,178,161,148,7.812382196265081,63.326539219399535,early
2,0,5,AUSTRALIA,COUNTRIES,large,A,9,158,156,139,60.317099469565704,49.79687612868632,early
2,0,6,ETHIOPIA,COUNTRIES,large,E,8,134,240,116,32.204306236437894,45.47773873029038,early
2,0,7,POLAND,COUNTRIES,large,P,6,54,17,67,60.380292256100006,68.88999969416211,early
